id,internalId,related_id,slug,title,duration,viewedCount,presenterDisplayName
288437,48272,24482,dan_adams_a_brief_history_of_goths,A brief history of goths,316,3935264,Dan Adams
288437,48272,936,seth_priebatsch_the_game_layer_on_top_of_the_world,The game layer on top of the world,726,975682,Seth Priebatsch
288437,48272,1278,gabe_zichermann_how_games_make_kids_smarter,How games make kids smarter,969,762846,Gabe Zichermann
288437,48272,799,jane_mcgonigal_gaming_can_make_a_better_world,Gaming can make a better world,1186,6528331,Jane McGonigal
291886,49115,2513,adam_driver_my_journey_from_marine_to_actor,My journey from Marine to actor,1072,14243830,Adam Driver
291886,49115,806,patsy_rodenburg_why_i_do_theater,Why I do theater,407,219906,Patsy Rodenburg
291886,49115,250,amy_tan_where_does_creativity_hide,Where does creativity hide?,1352,3743381,Amy Tan
291886,49115,403,franco_sacchi_a_tour_of_nollywood_nigeria_s_booming_film_industry,"A tour of Nollywood, Nigeria's booming film industry",1035,295025,Franco Sacchi
291886,49115,1476,beeban_kidron_the_shared_wonder_of_film,The shared wonder of film,775,1075086,Beeban Kidron
291886,49115,2694,stacy_smith_the_data_behind_hollywood_s_sexism,The data behind Hollywood's sexism,934,1275484,Stacy Smith
281114,46522,2801,anne_lamott_12_truths_i_learned_from_life_and_writing,12 truths I learned from life and writing,944,7237787,Anne Lamott
281114,46522,3596,nnedi_okorafor_sci_fi_stories_that_imagine_a_future_africa,Sci-fi stories that imagine a future Africa,550,1166881,Nnedi Okorafor
281114,46522,45868,iseult_gillespie_why_should_you_read_kafka_on_the_shore,"Why should you read ""Kafka on the Shore""?",264,1987983,Iseult Gillespie
281114,46522,43293,michelle_kuo_the_healing_power_of_reading,The healing power of reading,1098,3084806,Michelle Kuo
281114,46522,41452,alex_gendler_why_should_you_read_the_master_and_margarita,"Why should you read ""The Master and Margarita""?",257,848967,Alex Gendler
281114,46522,1318,tyler_cowen_be_suspicious_of_simple_stories,Be suspicious of simple stories,948,579628,Tyler Cowen
289292,48532,20085,supasorn_suwajanakorn_fake_videos_of_real_people_and_how_to_spot_them,Fake videos of real people -- and how to spot them,425,2365979,Supasorn Suwajanakorn
289292,48532,2606,zeynep_tufekci_machine_intelligence_makes_human_morals_more_important,Machine intelligence makes human morals more important,1052,1931748,Zeynep Tufekci
289292,48532,41454,jeff_leek_and_lucy_mcgowan_this_one_weird_trick_will_help_you_spot_clickbait,This one weird trick will help you spot clickbait,324,897455,Jeff Leek and Lucy McGowan
289292,48532,25727,darieth_chisolm_how_revenge_porn_turns_lives_upside_down,How revenge porn turns lives upside down,591,1881698,Darieth Chisolm
289292,48532,46600,andrew_marantz_inside_the_bizarre_world_of_internet_trolls_and_propagandists,Inside the bizarre world of internet trolls and propagandists,866,2415105,Andrew Marantz
289292,48532,18469,james_bridle_the_nightmare_videos_of_children_s_youtube_and_what_s_wrong_with_the_internet_today,The nightmare videos of children's YouTube -- and what's wrong with the internet today,982,7876633,James Bridle
290605,48848,2555,franz_freudenthal_a_new_way_to_heal_hearts_without_surgery,A new way to heal hearts without surgery,558,1667938,Franz Freudenthal
290605,48848,9987,guy_winch_how_to_fix_a_broken_heart,How to fix a broken heart,735,16674651,Guy Winch
290605,48848,24072,edmond_hui_how_the_heart_actually_pumps_blood,How the heart actually pumps blood,252,4436300,Edmond Hui
290605,48848,24443,krishna_sudhir_what_happens_during_a_heart_attack,What happens during a heart attack?,279,8709778,Krishna Sudhir
290605,48848,31377,akash_manoj_a_life_saving_device_that_detects_silent_heart_attacks,A life-saving device that detects silent heart attacks,481,2005872,Akash Manoj
290605,48848,31745,julian_burschka_what_your_breath_could_reveal_about_your_health,What your breath could reveal about your health,800,2669261,Julian Burschka
288144,48222,45868,iseult_gillespie_why_should_you_read_kafka_on_the_shore,"Why should you read ""Kafka on the Shore""?",264,1987983,Iseult Gillespie
288144,48222,35903,ayana_jamieson_and_moya_bailey_why_should_you_read_sci_fi_superstar_octavia_e_butler,Why should you read sci-fi superstar Octavia E. Butler?,241,496708,Ayana Jamieson and Moya Bailey
288144,48222,39512,silvia_moreno_garcia_titan_of_terror_the_dark_imagination_of_h_p_lovecraft,Titan of terror: The dark imagination of H.P. Lovecraft,271,2504963,Silvia Moreno-García
288144,48222,48856,laura_wright_why_should_you_read_the_god_of_small_things_by_arundhati_roy,"Why should you read ""The God of Small Things"" by Arundhati Roy?",259,784461,Laura Wright
288144,48222,24130,alex_gendler_history_vs_christopher_columbus,History vs. Christopher Columbus,339,5519227,Alex Gendler
288144,48222,25335,wanis_kabbaj_how_nationalism_and_globalism_can_coexist,How nationalism and globalism can coexist,764,1741211,Wanis Kabbaj
281261,46528,2821,jimmy_lin_a_simple_new_blood_test_that_can_catch_cancer_early,A simple new blood test that can catch cancer early,720,1539718,Jimmy Lin
281261,46528,20919,hasini_jayatilaka_how_cancer_cells_communicate_and_how_we_can_slow_them_down,How cancer cells communicate -- and how we can slow them down,609,1871954,Hasini Jayatilaka
281261,46528,36215,pedro_brugarolas_why_do_hospitals_have_particle_accelerators,Why do hospitals have particle accelerators?,267,388859,Pedro Brugarolas
281261,46528,3231,elizabeth_wayne_we_can_hack_our_immune_cells_to_fight_cancer,We can hack our immune cells to fight cancer,323,1542906,Elizabeth Wayne
281261,46528,2850,carolyn_bertozzi_what_the_sugar_coating_on_your_cells_is_trying_to_tell_you,What the sugar coating on your cells is trying to tell you,676,1671122,Carolyn Bertozzi
281261,46528,45086,emma_bryce_what_is_hpv_and_how_can_you_protect_yourself_from_it,What is HPV and how can you protect yourself from it?,251,983058,Emma Bryce
267110,42783,41656,brendan_constantine_the_opposites_game,The Opposites Game,265,693606,Brendan Constantine
267110,42783,42248,andrea_gibson_the_nutritionist,"""The Nutritionist""",275,304337,Andrea Gibson
267110,42783,43148,robert_frost_the_road_not_taken,"""The Road Not Taken""",123,1992711,Robert Frost
267110,42783,38078,reniqua_allen_the_story_we_tell_about_millennials_and_who_we_leave_out,The story we tell about millennials -- and who we leave out,678,2276696,Reniqua Allen
267110,42783,2151,verna_myers_how_to_overcome_our_biases_walk_boldly_toward_them,How to overcome our biases? Walk boldly toward them,1059,4912746,Vernā Myers
267110,42783,34302,christina_greer_notes_of_a_native_son_the_world_according_to_james_baldwin,Notes of a native son: the world according to James Baldwin,245,1367210,Christina Greer
281512,46535,41678,baratunde_thurston_how_to_deconstruct_racism_one_headline_at_a_time,"How to deconstruct racism, one headline at a time",1001,5567059,Baratunde Thurston
281512,46535,23174,tracie_keesee_how_police_and_the_public_can_create_safer_neighborhoods_together,How police and the public can create safer neighborhoods together,587,1451885,Tracie Keesee
281512,46535,45612,ivonne_roman_how_policewomen_make_communities_safer,How policewomen make communities safer,342,2005734,Ivonne Roman
281512,46535,2406,melvin_russell_i_love_being_a_police_officer_but_we_need_reform,"I love being a police officer, but we need reform",777,1294676,Melvin Russell
281512,46535,43333,michael_tubbs_the_political_power_of_being_a_good_neighbor,The political power of being a good neighbor,1036,3220053,Michael Tubbs
281512,46535,2261,jeffrey_brown_how_we_cut_youth_violence_in_boston_by_79_percent,How we cut youth violence in Boston by 79 percent,1073,1218355,Jeffrey Brown
282479,46590,24262,david_lunney_where_does_gold_come_from,Where does gold come from?,259,8230355,David Lunney
282479,46590,33931,venus_keus_three_ways_the_universe_could_end,Three ways the universe could end ,270,2507766,Venus Keus
282479,46590,27221,rene_laufer_how_far_would_you_have_to_go_to_escape_gravity,How far would you have to go to escape gravity?,279,738898,Rene Laufer
282479,46590,27219,suzie_sheehy_the_case_for_curiosity_driven_research,The case for curiosity-driven research,550,1968289,Suzie Sheehy
282479,46590,28172,david_lunney_the_life_cycle_of_a_neutron_star,The life cycle of a neutron star ,302,1408674,David Lunney
282479,46590,38337,tomas_chor_turbulence_one_of_the_great_unsolved_mysteries_of_physics,Turbulence: One of the great unsolved mysteries of physics,305,1447701,Tomás Chor
289146,48495,32560,greta_thunberg_the_disarming_case_to_act_right_now_on_climate_change,The disarming case to act right now on climate change,662,6477377,Greta Thunberg
289146,48495,29968,katharine_hayhoe_the_most_important_thing_you_can_do_to_fight_climate_change_talk_about_it,The most important thing you can do to fight climate change: talk about it,1022,4167242,Katharine Hayhoe
289146,48495,4463,per_espen_stoknes_how_to_transform_apocalypse_fatigue_into_action_on_global_warming,How to transform apocalypse fatigue into action on global warming,890,3371287,Per Espen Stoknes
289146,48495,2331,mary_robinson_why_climate_change_is_a_threat_to_human_rights,Why climate change is a threat to human rights,1292,1644666,Mary Robinson
289146,48495,30297,sean_davis_can_we_solve_global_warming_lessons_from_how_we_protected_the_ozone_layer,Can we solve global warming? Lessons from how we protected the ozone layer,580,2157246,Sean Davis
289146,48495,46385,britt_wray_how_climate_change_affects_your_mental_health,How climate change affects your mental health,441,2576089,Britt Wray
283080,46594,31812,marian_wright_edelman_reflections_from_a_lifetime_fighting_to_end_child_poverty,Reflections from a lifetime fighting to end child poverty,899,1487342,Marian Wright Edelman
283080,46594,26264,henrietta_fore_how_we_can_help_young_people_build_a_better_future,How we can help young people build a better future,856,1940484,Henrietta Fore
283080,46594,31441,monique_w_morris_why_black_girls_are_targeted_for_punishment_at_school_and_how_to_change_that,Why Black girls are targeted for punishment at school -- and how to change that,756,2084732,Monique W. Morris
283414,46600,2019,keren_elazari_hackers_the_internet_s_immune_system,Hackers: the Internet's immune system,985,2871305,Keren Elazari
283414,46600,2668,caleb_barlow_where_is_cybercrime_really_coming_from,Where is cybercrime really coming from?,858,1798652,Caleb Barlow
283414,46600,1370,avi_rubin_all_your_devices_can_be_hacked,All your devices can be hacked,999,1376857,Avi Rubin
283414,46600,44696,jonny_sun_you_are_not_alone_in_your_loneliness,You are not alone in your loneliness,626,4234530,Jonny Sun
283414,46600,34214,steven_petrow_3_ways_to_practice_civility,3 ways to practice civility,857,1938940,Steven Petrow
283414,46600,39498,jack_dorsey_how_twitter_needs_to_change,How Twitter needs to change,1538,2387422,Jack Dorsey
290016,48665,10807,chuck_nice_a_funny_look_at_the_unintended_consequences_of_technology,A funny look at the unintended consequences of technology,632,1080952,Chuck Nice
290016,48665,2236,sophie_scott_why_we_laugh,Why we laugh,1015,4675837,Sophie Scott
290016,48665,40181,hannah_gadsby_three_ideas_three_contradictions_or_not,Three ideas. Three contradictions. Or not.,1104,3539383,Hannah Gadsby
290016,48665,26915,dolly_chugh_how_to_let_go_of_being_a_good_person_and_become_a_better_person,"How to let go of being a ""good"" person — and become a better person",698,5133115,Dolly Chugh
290016,48665,1569,amy_cuddy_your_body_language_may_shape_who_you_are,Your body language may shape who you are,1245,74012334,Amy Cuddy
290016,48665,41917,ryan_martin_why_we_get_mad_and_why_it_s_healthy,Why we get mad -- and why it's healthy,776,3617245,Ryan Martin
290109,48493,2708,peggy_orenstein_what_young_women_believe_about_their_own_sexual_pleasure,What young women believe about their own sexual pleasure,1010,4659575,Peggy Orenstein
290109,48493,25727,darieth_chisolm_how_revenge_porn_turns_lives_upside_down,How revenge porn turns lives upside down,591,1881698,Darieth Chisolm
290109,48493,9126,nina_dolvik_brochmann_and_ellen_stokken_dahl_the_virginity_fraud,The virginity fraud,691,1792339,Nina Dølvik Brochmann and Ellen Støkken Dahl
290109,48493,15813,emily_nagoski_the_truth_about_unwanted_arousal,The truth about unwanted arousal,906,3220627,Emily Nagoski
290109,48493,2278,sarah_jones_one_woman_five_characters_and_a_sex_lesson_from_the_future,"One woman, five characters, and a sex lesson from the future",1518,1839760,Sarah Jones
290109,48493,49356,emily_nagoski_how_couples_can_sustain_a_strong_sexual_connection_for_a_lifetime,How couples can sustain a strong sexual connection for a lifetime,587,3591585,Emily Nagoski
288142,48221,46530,shrabani_basu_from_pacifist_to_spy_wwii_s_surprising_secret_agent,From pacifist to spy: WWII's surprising secret agent,252,1439768,Shrabani Basu
288142,48221,24354,benedetta_berti_and_evelien_borgman_what_does_it_mean_to_be_a_refugee_jan_2018,What does it mean to be a refugee?,327,1758546,Benedetta Berti and Evelien Borgman
288142,48221,24156,anthony_hazard_the_atlantic_slave_trade_what_too_few_textbooks_told_you,The Atlantic slave trade: What too few textbooks told you,323,12070857,Anthony Hazard
288142,48221,40714,alex_gendler_why_should_you_read_crime_and_punishment,"Why should you read ""Crime and Punishment""?",265,5252081,Alex Gendler
288142,48221,35565,farida_nabourema_is_your_country_at_risk_of_becoming_a_dictatorship_here_s_how_to_know,Is your country at risk of becoming a dictatorship? Here's how to know,668,1835387,Farida Nabourema
288142,48221,24205,alex_gendler_the_wars_that_inspired_game_of_thrones,The wars that inspired Game of Thrones,345,7064576,Alex Gendler
288350,48266,46575,hajer_sharief_how_to_use_family_dinner_to_teach_politics,How to use family dinner to teach politics,672,3764618,Hajer Sharief
288350,48266,37467,eve_pearlman_how_to_lead_a_conversation_between_people_who_disagree,How to lead a conversation between people who disagree,539,3137990,Eve Pearlman
288350,48266,28429,j_marshall_shepherd_3_kinds_of_bias_that_shape_your_worldview,3 kinds of bias that shape your worldview,731,3005932,J. Marshall Shepherd
288350,48266,27383,julia_dhar_how_to_disagree_productively_and_find_common_ground,How to disagree productively and find common ground,886,6482229,Julia Dhar
288350,48266,34214,steven_petrow_3_ways_to_practice_civility,3 ways to practice civility,857,1938940,Steven Petrow
288350,48266,2716,gretchen_carlson_david_brooks_political_common_ground_in_a_polarized_united_states,Political common ground in a polarized United States,2844,1106531,"Gretchen Carlson, David Brooks"
289899,48627,986,dianna_cohen_tough_truths_about_plastic_pollution,Tough truths about plastic pollution,301,1094814,Dianna Cohen
289899,48627,8788,david_katz_the_surprising_solution_to_ocean_plastic,The surprising solution to ocean plastic,703,2209587,David Katz
289899,48627,1056,van_jones_the_economic_injustice_of_plastic,The economic injustice of plastic,752,743601,Van Jones
289899,48627,470,charles_moore_seas_of_plastic,Seas of plastic,426,1516139,Charles Moore
289899,48627,2756,emma_bryce_what_really_happens_to_the_plastic_you_throw_away,What really happens to the plastic you throw away?,232,6380717,Emma Bryce
289899,48627,1239,mike_biddle_we_can_recycle_plastic,We can recycle plastic,641,1257580,Mike Biddle
280489,46383,39941,joanne_chory_how_supercharged_plants_could_slow_climate_change,How supercharged plants could slow climate change,818,2195855,Joanne Chory
280489,46383,46595,kelly_wanser_emergency_medicine_for_our_climate_fever,Emergency medicine for our climate fever,879,1939426,Kelly Wanser
280489,46383,46577,tshering_tobgay_an_urgent_call_to_protect_the_world_s_third_pole,"An urgent call to protect the world's ""Third Pole""",860,2162177,Tshering Tobgay
280489,46383,3579,tim_kruger_can_we_stop_climate_change_by_removing_co2_from_the_air,Can we stop climate change by removing CO2 from the air?,526,1703572,Tim Kruger
280489,46383,2452,tshering_tobgay_this_country_isn_t_just_carbon_neutral_it_s_carbon_negative,This country isn't just carbon neutral -- it's carbon negative,1124,5705459,Tshering Tobgay
280489,46383,48498,tim_flannery_can_seaweed_help_curb_global_warming,Can seaweed help curb global warming?,830,3216073,Tim Flannery
283353,46598,1694,hyeonseo_lee_my_escape_from_north_korea,My escape from North Korea,718,26277757,Hyeonseo Lee
283353,46598,1771,joseph_kim_the_family_i_lost_in_north_korea_and_the_family_i_gained,The family I lost in North Korea. And the family I gained.,818,3312785,Joseph Kim
283353,46598,2256,suki_kim_this_is_what_it_s_like_to_go_undercover_in_north_korea,This is what it's like to go undercover in North Korea,743,5841334,Suki Kim
283353,46598,2896,euna_lee_what_i_learned_as_a_prisoner_in_north_korea,What I learned as a prisoner in North Korea,710,4705177,Euna Lee
283353,46598,16294,rebeca_hwang_the_power_of_diversity_within_yourself,The power of diversity within yourself,575,2073000,Rebeca Hwang
283353,46598,2744,his_holiness_pope_francis_why_the_only_future_worth_building_includes_everyone,Why the only future worth building includes everyone,1061,4037462,His Holiness Pope Francis
283359,46599,2463,angelica_dass_the_beauty_of_human_skin_in_every_color,The beauty of human skin in every color,677,3002419,Angélica Dass
283359,46599,2761,angela_koine_flynn_the_science_of_skin_color,The science of skin color,278,3636807,Angela Koine Flynn
283359,46599,603,nina_jablonski_skin_color_is_an_illusion,Skin color is an illusion,868,1569748,Nina Jablonski
283359,46599,13584,mariana_atencio_what_makes_you_special,What makes you special?,1067,25156427,Mariana Atencio
283359,46599,20086,lizzie_velasquez_how_do_you_define_yourself,How do you define yourself?,791,13470588,Lizzie Velásquez
283359,46599,2193,guy_winch_why_we_all_need_to_practice_emotional_first_aid,Why we all need to practice emotional first aid,1034,14019622,Guy Winch
281096,46519,30813,anne_f_broadbridge_a_day_in_the_life_of_a_mongolian_queen,A day in the life of a Mongolian queen,248,2179754,Anne F. Broadbridge
281096,46519,20721,elizabeth_cox_a_day_in_the_life_of_an_ancient_egyptian_doctor,A day in the life of an ancient Egyptian doctor,255,6730808,Elizabeth Cox
281096,46519,46581,soraya_field_fiorio_the_murder_of_ancient_alexandria_s_greatest_scholar,The murder of ancient Alexandria's greatest scholar,285,1824826,Soraya Field Fiorio
281096,46519,26708,graham_allison_is_war_between_china_and_the_us_inevitable,Is war between China and the US inevitable?,1113,4708611,Graham Allison
281096,46519,43852,kishore_mahbubani_how_the_west_can_adapt_to_a_rising_asia,How the West can adapt to a rising Asia,1063,2495099,Kishore Mahbubani
281096,46519,2226,kevin_rudd_are_china_and_the_us_doomed_to_conflict,Are China and the US doomed to conflict?,1192,4431313,Kevin Rudd
283349,46597,307,helen_fisher_the_brain_in_love,The brain in love,936,7626422,Helen Fisher
283349,46597,9987,guy_winch_how_to_fix_a_broken_heart,How to fix a broken heart,735,16674651,Guy Winch
283349,46597,24306,skye_c_cleary_why_do_we_love_a_philosophical_inquiry,Why do we love? A philosophical inquiry,335,7617218,Skye C. Cleary
283349,46597,229,jill_bolte_taylor_my_stroke_of_insight,My stroke of insight,1104,30014690,Jill Bolte Taylor
283349,46597,23847,mark_changizi_why_do_we_see_illusions,Why do we see illusions?,436,177410,Mark Changizi
283349,46597,125,jeff_hawkins_how_brain_science_will_change_computing,How brain science will change computing,1198,1784185,Jeff Hawkins
283184,46595,192,david_keith_a_critical_look_at_geoengineering_against_climate_change,A critical look at geoengineering against climate change,939,1598464,David Keith
283184,46595,19756,jennifer_wilcox_a_new_way_to_remove_co2_from_the_atmosphere,A new way to remove CO2 from the atmosphere,846,3735725,Jennifer Wilcox
283184,46595,30297,sean_davis_can_we_solve_global_warming_lessons_from_how_we_protected_the_ozone_layer,Can we solve global warming? Lessons from how we protected the ozone layer,580,2157246,Sean Davis
283184,46595,12799,danny_hillis_should_we_create_a_solar_shade_to_cool_the_earth,Should we create a solar shade to cool the earth?,415,1320766,Danny Hillis
283184,46595,48495,luisa_neubauer_why_you_should_be_a_climate_activist,Why you should be a climate activist,1054,2713037,Luisa Neubauer
283184,46595,4463,per_espen_stoknes_how_to_transform_apocalypse_fatigue_into_action_on_global_warming,How to transform apocalypse fatigue into action on global warming,890,3371287,Per Espen Stoknes
282483,46592,21650,alex_gendler_the_myth_of_hercules,The myth of Hercules,462,7691631,Alex Gendler
282483,46592,24453,amy_adkins_the_myth_of_icarus_and_daedalus,The myth of Icarus and Daedalus,294,9007468,Amy Adkins
282483,46592,27674,alex_gendler_the_myth_of_sisyphus,The myth of Sisyphus,278,8504686,Alex Gendler
282483,46592,49279,hanna_ilona_harmavaara_the_myth_of_the_sampo_an_infinite_source_of_fortune_and_greed,The myth of the Sampo— an infinite source of fortune and greed,290,2180750,Hanna-Ilona Härmävaara
282483,46592,37757,shunan_teng_the_chinese_myth_of_the_immortal_white_snake,The Chinese myth of the immortal white snake,224,6189616,Shunan Teng
282483,46592,30180,scott_a_mellor_how_thor_got_his_hammer,How Thor got his hammer,279,13869221,Scott A. Mellor
280500,46385,4463,per_espen_stoknes_how_to_transform_apocalypse_fatigue_into_action_on_global_warming,How to transform apocalypse fatigue into action on global warming,890,3371287,Per Espen Stoknes
280500,46385,32560,greta_thunberg_the_disarming_case_to_act_right_now_on_climate_change,The disarming case to act right now on climate change,662,6477377,Greta Thunberg
280500,46385,29968,katharine_hayhoe_the_most_important_thing_you_can_do_to_fight_climate_change_talk_about_it,The most important thing you can do to fight climate change: talk about it,1022,4167242,Katharine Hayhoe
280500,46385,48495,luisa_neubauer_why_you_should_be_a_climate_activist,Why you should be a climate activist,1054,2713037,Luisa Neubauer
280500,46385,2331,mary_robinson_why_climate_change_is_a_threat_to_human_rights,Why climate change is a threat to human rights,1292,1644666,Mary Robinson
280500,46385,30297,sean_davis_can_we_solve_global_warming_lessons_from_how_we_protected_the_ozone_layer,Can we solve global warming? Lessons from how we protected the ozone layer,580,2157246,Sean Davis
282485,46593,42247,augusto_carballido_there_may_be_extraterrestrial_life_in_our_solar_system,There may be extraterrestrial life in our solar system,300,602508,Augusto Carballido
282485,46593,45539,judy_cebra_thomas_how_turtle_shells_evolved_twice,How turtle shells evolved... twice,267,1006339,Judy Cebra-Thomas
282485,46593,23968,andrew_vanden_heuvel_the_moon_illusion,The moon illusion,233,815950,Andrew Vanden Heuvel
282485,46593,19478,penny_chisholm_the_tiny_creature_that_secretly_powers_the_planet,The tiny creature that secretly powers the planet,988,1563576,Penny Chisholm
282485,46593,48498,tim_flannery_can_seaweed_help_curb_global_warming,Can seaweed help curb global warming?,830,3216073,Tim Flannery
282485,46593,2471,lisa_nip_how_humans_could_evolve_to_survive_in_space,How humans could evolve to survive in space,762,1859874,Lisa Nip
271128,43852,26708,graham_allison_is_war_between_china_and_the_us_inevitable,Is war between China and the US inevitable?,1113,4708611,Graham Allison
271128,43852,2811,rabbi_lord_jonathan_sacks_how_we_can_face_the_future_without_fear_together,"How we can face the future without fear, together",746,2281204,Rabbi Lord Jonathan Sacks
271128,43852,2560,ngozi_okonjo_iweala_how_africa_can_keep_rising,How Africa can keep rising,913,1040702,Ngozi Okonjo-Iweala
271128,43852,46519,anne_f_broadbridge_the_rise_and_fall_of_the_mongol_empire,The rise and fall of the Mongol Empire,288,5912344,Anne F. Broadbridge
271128,43852,25335,wanis_kabbaj_how_nationalism_and_globalism_can_coexist,How nationalism and globalism can coexist,764,1741211,Wanis Kabbaj
271128,43852,2226,kevin_rudd_are_china_and_the_us_doomed_to_conflict,Are China and the US doomed to conflict?,1192,4431313,Kevin Rudd
283454,46601,20721,elizabeth_cox_a_day_in_the_life_of_an_ancient_egyptian_doctor,A day in the life of an ancient Egyptian doctor,255,6730808,Elizabeth Cox
283454,46601,30813,anne_f_broadbridge_a_day_in_the_life_of_a_mongolian_queen,A day in the life of a Mongolian queen,248,2179754,Anne F. Broadbridge
283454,46601,24486,peta_greenfield_who_were_the_vestal_virgins_and_what_was_their_job,"Who were the Vestal Virgins, and what was their job?",252,9988899,Peta Greenfield
283454,46601,24303,alex_gendler_history_vs_napoleon_bonaparte,History vs. Napoleon Bonaparte,306,5763680,Alex Gendler
283454,46601,24130,alex_gendler_history_vs_christopher_columbus,History vs. Christopher Columbus,339,5519227,Alex Gendler
283454,46601,24205,alex_gendler_the_wars_that_inspired_game_of_thrones,The wars that inspired Game of Thrones,345,7064576,Alex Gendler
282239,46587,2598,pico_iyer_the_beauty_of_what_we_ll_never_know,The beauty of what we'll never know,596,2066523,Pico Iyer
282239,46587,13517,amy_edmondson_how_to_turn_a_group_of_strangers_into_a_team,How to turn a group of strangers into a team,777,3641374,Amy Edmondson
282239,46587,11720,marc_bamuthi_joseph_what_soccer_can_teach_us_about_freedom,What soccer can teach us about freedom,332,1114223,Marc Bamuthi Joseph
282239,46587,498,john_wooden_the_difference_between_winning_and_succeeding,The difference between winning and succeeding,1042,7683468,John Wooden
282239,46587,2568,gonzalo_vilarino_how_argentina_s_blind_soccer_team_became_champions,How Argentina's blind soccer team became champions,849,610592,Gonzalo Vilariño
282239,46587,48847,emmett_shear_what_streaming_means_for_the_future_of_entertainment,What streaming means for the future of entertainment,885,392932,Emmett Shear
277693,45613,2728,ari_wallach_3_ways_to_plan_for_the_very_long_term,3 ways to plan for the (very) long term,813,2761602,Ari Wallach
277693,45613,26264,henrietta_fore_how_we_can_help_young_people_build_a_better_future,How we can help young people build a better future,856,1940484,Henrietta Fore
277693,45613,2519,amit_sood_every_piece_of_art_you_ve_ever_wanted_to_see_up_close_and_searchable,Every piece of art you've ever wanted to see -- up close and searchable,891,1208515,Amit Sood
277693,45613,31240,matt_mullenweg_why_working_from_home_is_good_for_business,Why working from home is good for business,267,3416311,Matt Mullenweg
277693,45613,22628,charles_c_mann_how_will_we_survive_when_the_population_hits_10_billion,How will we survive when the population hits 10 billion?,768,3114568,Charles C. Mann
277693,45613,38268,leah_georges_how_generational_stereotypes_hold_us_back_at_work,How generational stereotypes hold us back at work,685,2844742,Leah Georges
287189,47957,2454,mileha_soneji_simple_hacks_for_life_with_parkinson_s,Simple hacks for life with Parkinson's,407,1132100,Mileha Soneji
287189,47957,2383,chieko_asakawa_how_new_technology_helps_blind_people_explore_the_world,How new technology helps blind people explore the world,559,1513507,Chieko Asakawa
287189,47957,2534,wanda_diaz_merced_how_a_blind_astronomer_found_a_way_to_hear_the_stars,How a blind astronomer found a way to hear the stars,665,1065667,Wanda Diaz Merced
287189,47957,2017,stella_young_i_m_not_your_inspiration_thank_you_very_much,"I'm not your inspiration, thank you very much",542,4677644,Stella Young
287189,47957,1977,matthew_carter_my_life_in_typefaces,My life in typefaces,948,1301670,Matthew Carter
287189,47957,646,tim_brown_designers_think_big,Designers -- think big!,993,2489297,Tim Brown
284315,46906,1607,matt_killingsworth_want_to_be_happier_stay_in_the_moment,Want to be happier? Stay in the moment,599,3775969,Matt Killingsworth
284315,46906,12354,sally_kohn_what_we_can_do_about_the_culture_of_hate,What we can do about the culture of hate,1056,1449492,Sally Kohn
284315,46906,1880,david_steindl_rast_want_to_be_happy_be_grateful,Want to be happy? Be grateful,856,9364579,David Steindl-Rast
284315,46906,946,his_holiness_the_karmapa_the_technology_of_the_heart,The technology of the heart,1506,1077860,His Holiness the Karmapa
284315,46906,1036,rufus_griscom_alisa_volkman_let_s_talk_parenting_taboos,Let's talk parenting taboos,1011,2707858,Rufus Griscom + Alisa Volkman
284315,46906,363,doris_kearns_goodwin_lessons_from_past_presidents,Lessons from past presidents,1108,2130099,Doris Kearns Goodwin
282296,46589,45969,melanie_nezer_the_fundamental_right_to_seek_asylum,The fundamental right to seek asylum,645,1980042,Melanie Nezer
282296,46589,24354,benedetta_berti_and_evelien_borgman_what_does_it_mean_to_be_a_refugee_jan_2018,What does it mean to be a refugee?,327,1758546,Benedetta Berti and Evelien Borgman
282296,46589,35497,ronald_rael_an_architect_s_subversive_reimagining_of_the_us_mexico_border_wall,An architect's subversive reimagining of the US-Mexico border wall,678,1678727,Ronald Rael
282296,46589,43333,michael_tubbs_the_political_power_of_being_a_good_neighbor,The political power of being a good neighbor,1036,3220053,Michael Tubbs
282296,46589,2662,deeyah_khan_what_we_don_t_know_about_europe_s_muslim_kids,What we don't know about Europe's Muslim kids,1201,1480256,Deeyah Khan
282296,46589,49424,will_hurd_a_wall_won_t_solve_america_s_border_problems,A wall won't solve America's border problems,1033,1907918,Will Hurd
278717,45868,28863,mia_nacamulli_why_should_you_read_kurt_vonnegut,Why should you read Kurt Vonnegut? ,304,1552143,Mia Nacamulli
278717,45868,35903,ayana_jamieson_and_moya_bailey_why_should_you_read_sci_fi_superstar_octavia_e_butler,Why should you read sci-fi superstar Octavia E. Butler?,241,496708,Ayana Jamieson and Moya Bailey
278717,45868,41452,alex_gendler_why_should_you_read_the_master_and_margarita,"Why should you read ""The Master and Margarita""?",257,848967,Alex Gendler
278717,45868,31122,iseult_gillespie_why_should_you_read_fahrenheit_451,"Why should you read ""Fahrenheit 451""?",262,3976425,Iseult Gillespie
278717,45868,39512,silvia_moreno_garcia_titan_of_terror_the_dark_imagination_of_h_p_lovecraft,Titan of terror: The dark imagination of H.P. Lovecraft,271,2504963,Silvia Moreno-García
